experiment,seed,scale,image_id,target_index,center_error_sq,center_error_l2,size_error_l1,size_error_relative,matched_iou,label_correct
separate_e2e,42,medium,4585,5,7.634412759216502e-05,0.008737512864172459,0.003945089876651764,0.04777016118168831,0.763836681842804,0
separate_e2e,42,small,4585,10,0.003990560304373503,0.06317088007926941,0.06531576067209244,1.161810040473938,0.07244133949279785,0
separate_e2e,42,small,4585,6,0.0003338184324093163,0.018270699307322502,0.017771732062101364,0.3419418931007385,0.5087829828262329,0
separate_e2e,42,medium,4585,1,0.0005325785605236888,0.02307766303420067,0.03790775686502457,0.28298521041870117,0.6138768196105957,0
separate_e2e,42,medium,4585,11,5.076354500488378e-05,0.007124854251742363,0.04880659282207489,0.744719386100769,0.5525362491607666,0
separate_e2e,42,small,4585,9,6.12009534961544e-05,0.007823104038834572,0.00943676009774208,0.13950416445732117,0.6695518493652344,0
separate_e2e,42,small,4585,7,0.00023192014486994594,0.015228924341499805,0.06433863937854767,1.3127413988113403,0.40316516160964966,0
separate_e2e,42,small,4585,12,0.00012787478044629097,0.011308172717690468,0.0720730647444725,1.431422472000122,0.34259098768234253,0
separate_e2e,42,medium,4585,0,8.815595356281847e-05,0.009389140643179417,0.019187748432159424,0.09987462311983109,0.8520483374595642,0
separate_e2e,42,medium,4585,2,0.00016166470595635474,0.012714743614196777,0.019632503390312195,0.13332825899124146,0.7869004011154175,0
separate_e2e,42,medium,4585,3,0.0008506087469868362,0.029165197163820267,0.025683894753456116,0.2558417320251465,0.4890393614768982,0
separate_e2e,42,small,5239,3,0.0003143469803035259,0.017729833722114563,0.07874573767185211,1.47995126247406,0.36221393942832947,1
separate_e2e,42,medium,5239,1,0.016993315890431404,0.13035841286182404,0.2551150918006897,2.326132297515869,0.16127341985702515,1
separate_e2e,42,medium,5239,2,0.00029747921507805586,0.017247585579752922,0.051989197731018066,0.685758113861084,0.5328503847122192,1
separate_e2e,42,large,5239,0,0.0007084890967234969,0.02661745809018612,0.0436536967754364,0.12835508584976196,0.8345106840133667,1
separate_e2e,42,large,3145,0,0.0004361876053735614,0.020885104313492775,0.06628161668777466,0.0960846021771431,0.882235586643219,1
separate_e2e,42,large,3145,1,0.00016567758575547487,0.012871580198407173,0.03461769223213196,0.062148407101631165,0.9401541352272034,1
separate_e2e,42,medium,2520,4,0.00017770074191503227,0.013330443762242794,0.04695013165473938,0.34762269258499146,0.7049644589424133,1
separate_e2e,42,medium,2520,3,7.069089065225853e-07,0.0008407787536270916,0.007418818771839142,0.05279068648815155,0.9495468735694885,1
separate_e2e,42,small,2520,1,8.415596312261187e-06,0.0029009648133069277,0.02085970714688301,0.3184739351272583,0.7099637985229492,0
separate_e2e,42,small,2520,2,3.3132630051113665e-05,0.005756095051765442,0.015889868140220642,0.2010234296321869,0.830251932144165,0
separate_e2e,42,medium,2520,0,0.0003127593663521111,0.017685003578662872,0.015251792967319489,0.06414680182933807,0.7089213728904724,0
separate_e2e,42,large,7256,1,0.0002337327168788761,0.015288319438695908,0.05331471562385559,0.15169256925582886,0.8151031732559204,1
separate_e2e,42,large,7256,0,0.0004872730060014874,0.0220742616802454,0.0042884498834609985,0.022521991282701492,0.8226708769798279,0
separate_e2e,42,large,7256,2,9.116937144426629e-05,0.009548265486955643,0.006638459861278534,0.019996678456664085,0.8596704006195068,1
baseline,43,medium,6381,10,2.679549106687773e-05,0.00517643615603447,0.018113773316144943,0.1895521581172943,0.7655404210090637,1
baseline,43,small,6381,8,9.839501581154764e-05,0.009919426403939724,0.016101278364658356,0.15440519154071808,0.794733464717865,1
baseline,43,medium,6381,16,0.0003420493158046156,0.01849457621574402,0.03404221683740616,0.353350967168808,0.5727672576904297,0
baseline,43,small,6381,0,0.00026186450850218534,0.016182228922843933,0.011968240141868591,0.16019907593727112,0.5888268947601318,0
baseline,43,small,6381,11,3.252538590459153e-05,0.0057031032629311085,0.029062911868095398,0.5029979944229126,0.640698254108429,1
baseline,43,medium,6381,13,0.0004498630587477237,0.021209975704550743,0.08287316560745239,0.4381837844848633,0.6675100326538086,0
baseline,43,large,6381,7,0.0001949077850440517,0.013960937969386578,0.028095349669456482,0.1058058887720108,0.8821518421173096,1
baseline,43,large,6381,12,0.0004650532209780067,0.021565092727541924,0.07802075147628784,0.11508180946111679,0.8962613344192505,0
baseline,43,medium,6381,9,0.001455433783121407,0.03815014660358429,0.06600739806890488,0.31067684292793274,0.6188748478889465,1
baseline,43,medium,6381,5,0.00022002471087034792,0.014833229593932629,0.021182440221309662,0.17222489416599274,0.7345401644706726,1
baseline,43,large,6381,1,0.00020976661471650004,0.014483322389423847,0.041438907384872437,0.130912184715271,0.846566379070282,1
baseline,43,large,6381,2,0.0006279211957007647,0.025058355182409286,0.03798095881938934,0.1014779731631279,0.8643968105316162,1
baseline,43,large,6381,14,0.0011491267941892147,0.03389877453446388,0.03668403625488281,0.13872477412223816,0.660532534122467,1
baseline,43,large,6381,6,5.2447041525738314e-05,0.007242032792419195,0.017882272601127625,0.05165989696979523,0.9294293522834778,1
baseline,43,large,6381,3,0.0009139772155322134,0.030232056975364685,0.08516804873943329,0.3487100899219513,0.6790847778320312,1
baseline,43,medium,6381,15,7.722046575509012e-05,0.008787517435848713,0.00846613198518753,0.07155109196901321,0.8538466095924377,1
baseline,43,medium,6381,4,4.916529178444762e-06,0.002217324683442712,0.019604407250881195,0.1935207098722458,0.8347289562225342,1
baseline,43,large,4537,6,0.016850369051098824,0.12980897724628448,0.2800687551498413,0.5616415739059448,0.5217441320419312,1
baseline,43,medium,4537,5,0.00015975952555891126,0.012639601714909077,0.0277988463640213,0.2011808156967163,0.8123440146446228,0
baseline,43,large,4537,0,0.00014523460413329303,0.01205133181065321,0.05626481771469116,0.11391258984804153,0.8959535360336304,0
baseline,43,large,4537,4,0.00032929141889326274,0.018146388232707977,0.02882435917854309,0.11134190857410431,0.8124198913574219,0
baseline,43,large,4537,1,1.9718358089448884e-05,0.004440535791218281,0.02983132004737854,0.07276175916194916,0.9312939047813416,0
baseline,43,large,4537,2,0.00010513341112527996,0.01025345828384161,0.07106786966323853,0.2112152874469757,0.821952760219574,0
baseline,43,medium,4537,3,0.00010151670721825212,0.010075549595057964,0.021833792328834534,0.13541170954704285,0.8301644325256348,0
baseline,43,large,9896,0,0.0015111806569620967,0.038873907178640366,0.03512468934059143,0.0747753456234932,0.7971885800361633,0
baseline,43,large,7223,0,0.00018062519666273147,0.013439686968922615,0.01999509334564209,0.02636917307972908,0.954409122467041,1
baseline,43,large,1977,0,0.00013246305752545595,0.011509259231388569,0.020587444305419922,0.03410516679286957,0.9487780332565308,0
baseline,43,medium,5606,3,0.000587938935495913,0.02424745261669159,0.030422575771808624,0.22278088331222534,0.6255220174789429,1
baseline,43,large,5606,1,0.0019959425553679466,0.04467597231268883,0.12280011177062988,0.22123084962368011,0.8113770484924316,1
baseline,43,large,5606,2,0.0005308894906193018,0.02304103970527649,0.13976842164993286,0.21139377355575562,0.8106566071510315,1
baseline,43,large,5606,0,9.158240573015064e-05,0.009569869376718998,0.11671115458011627,0.3490229845046997,0.7276504635810852,0
baseline,43,medium,5606,4,1.4590281352866441e-05,0.003819722682237625,0.09944815188646317,0.9289994835853577,0.47846803069114685,1
baseline,43,large,8368,1,0.00036493095103651285,0.019103165715932846,0.05668395757675171,0.10177353024482727,0.8964883685112,1
baseline,43,large,8368,0,0.0037523386999964714,0.06125633418560028,0.1188545823097229,0.16002124547958374,0.7984579205513,0
baseline,43,large,6852,0,0.0012799951946362853,0.0357770211994648,0.010169059038162231,0.02615198865532875,0.7813253998756409,0
baseline,43,medium,6852,2,5.901637632632628e-05,0.007682211697101593,0.09599313139915466,0.6572720408439636,0.5932514667510986,0
baseline,43,large,6852,1,0.000585748057346791,0.02420223318040371,0.00891759991645813,0.027891600504517555,0.8299839496612549,1
baseline,43,large,5879,0,0.0010221198899671435,0.03197060897946358,0.06618726253509521,0.09019958972930908,0.8934335708618164,1
baseline,43,medium,4439,2,0.005227911751717329,0.07230430096387863,0.05229073762893677,0.7551507949829102,0.08901073038578033,0
baseline,43,medium,4439,1,0.0028985650278627872,0.053838323801755905,0.12094299495220184,0.6483746767044067,0.34129399061203003,0
baseline,43,medium,4439,3,0.00010389243834652007,0.01019276399165392,0.08955792337656021,0.87870192527771,0.42893967032432556,0
baseline,43,medium,4439,0,0.0015567624941468239,0.0394558310508728,0.036532431840896606,0.16471175849437714,0.5099647641181946,0
baseline,43,large,3369,2,0.004412660840898752,0.06642786413431168,0.145999014377594,0.18351349234580994,0.8095764517784119,0
baseline,43,medium,3369,0,0.00016138091450557113,0.012703578919172287,0.043581925332546234,0.6127403378486633,0.618039071559906,1
baseline,43,medium,3369,1,0.0004442717181518674,0.021077753975987434,0.08052025735378265,0.8692687153816223,0.5015901923179626,1
baseline,43,small,3369,3,0.0016961192013695836,0.041183967143297195,0.13523992896080017,2.037698268890381,0.24770089983940125,0
baseline,43,small,6062,1,4.148084917687811e-05,0.006440562661737204,0.02028031274676323,0.26418471336364746,0.7774989604949951,1
baseline,43,large,6062,0,3.5514069168129936e-05,0.00595936831086874,0.006821364164352417,0.01779068075120449,0.9585594534873962,1
baseline,43,small,6062,2,0.00033287517726421356,0.018244866281747818,0.07750721275806427,1.3724867105484009,0.36037975549697876,1
baseline,43,large,740,0,0.0002927638415712863,0.017110344022512436,0.009396955370903015,0.026949908584356308,0.9019659757614136,0
baseline,43,large,740,1,0.0004392534901853651,0.020958375185728073,0.03204159438610077,0.12006416916847229,0.8360043168067932,0
baseline,43,large,4031,0,0.0004790167440660298,0.021886451169848442,0.09189093112945557,0.20738881826400757,0.8031352758407593,0
baseline,43,large,4031,1,0.0011155398096889257,0.03339969739317894,0.027892887592315674,0.03783854469656944,0.8940247893333435,0
baseline,43,medium,4031,2,0.00011609052307903767,0.010774531401693821,0.006907299160957336,0.044376835227012634,0.7888541221618652,0
baseline,43,large,9724,0,0.0004133639740757644,0.020331354811787605,0.03748089075088501,0.04122217372059822,0.9300758838653564,1
baseline,43,large,7062,0,0.0002675371360965073,0.016356563195586205,0.04048717021942139,0.04547969996929169,0.9484121799468994,0
baseline,43,large,9755,1,0.00026510952739045024,0.016282184049487114,0.03511781990528107,0.16374798119068146,0.7999413013458252,1
baseline,43,large,9755,0,0.0008572544320486486,0.029278907924890518,0.040364205837249756,0.0627843365073204,0.8928177952766418,0
baseline,43,large,3808,0,0.0008723388891667128,0.029535382986068726,0.017007827758789062,0.01855844259262085,0.9133419990539551,0
baseline,43,large,5478,1,0.0006677015335299075,0.025839921087026596,0.0350002646446228,0.162326842546463,0.7391443252563477,1
baseline,43,large,5478,2,0.00026507361326366663,0.01628108136355877,0.026609867811203003,0.04412215203046799,0.9202309250831604,1
baseline,43,large,5478,0,0.0010322865564376116,0.03212921693921089,0.05513852834701538,0.0785108283162117,0.8816802501678467,0
baseline,43,large,5478,3,0.019483430311083794,0.1395830661058426,0.035669684410095215,0.12131954729557037,0.5208131074905396,1
baseline,43,large,7905,0,0.0017240454908460379,0.04152162745594978,0.024163246154785156,0.04261445254087448,0.8361490964889526,1
baseline,43,large,8633,0,0.0003251172893214971,0.018031008541584015,0.03175899386405945,0.11870922893285751,0.8473864793777466,0
baseline,43,medium,8633,1,0.0001827674568630755,0.013519151136279106,0.11435748636722565,0.4951432943344116,0.6433769464492798,0
baseline,43,large,8633,3,0.003070632228627801,0.05541328713297844,0.14323902130126953,0.20760630071163177,0.8098049759864807,0
baseline,43,large,8633,2,0.00443442165851593,0.06659145653247833,0.05997946858406067,0.11735668778419495,0.7754204869270325,0
baseline,43,large,1918,1,0.0002709185937419534,0.01645960472524166,0.041238442063331604,0.1823652684688568,0.8276090025901794,1
baseline,43,large,1918,0,0.0003016681002918631,0.01736859604716301,0.05227188766002655,0.12872529029846191,0.7851659059524536,1
baseline,43,large,4405,3,0.0006548588862642646,0.025590211153030396,0.04021793603897095,0.10708002001047134,0.8343382477760315,1
baseline,43,large,4405,0,0.001406242372468114,0.03749989718198776,0.16502118110656738,0.2704063355922699,0.7762889266014099,0
baseline,43,large,4405,2,0.0019280518172308803,0.04390958696603775,0.0750882625579834,0.16990500688552856,0.6628807783126831,1
baseline,43,large,4405,1,0.0014792399015277624,0.03846088796854019,0.1413598358631134,0.31398072838783264,0.7214899063110352,0
baseline,43,large,8443,0,0.0006967805093154311,0.026396600529551506,0.003829747438430786,0.010274394415318966,0.8261988759040833,0
baseline,43,large,6654,2,0.000188054284080863,0.013713289052248001,0.05999147891998291,0.16900232434272766,0.8468961715698242,1
baseline,43,large,6654,1,0.0012010082136839628,0.03465556725859642,0.07255035638809204,0.18247410655021667,0.816967785358429,1
baseline,43,large,6654,0,7.45927172829397e-05,0.008636707440018654,0.03329235315322876,0.04307872802019119,0.9584327340126038,1
baseline,43,large,1938,0,0.00018649845151230693,0.013656443916261196,0.00594860315322876,0.00665048323571682,0.9607685804367065,1
baseline,43,large,6190,0,0.003681725822389126,0.06067722663283348,0.14721190929412842,0.21590347588062286,0.7847655415534973,0
baseline,43,large,5214,0,0.0006570870755240321,0.025633709505200386,0.04659396409988403,0.05671295151114464,0.9031761288642883,1
baseline,43,large,6020,0,9.820456034503877e-05,0.009909821674227715,0.01158154010772705,0.016526149585843086,0.9637314081192017,0
baseline,43,medium,6020,1,0.0004900087951682508,0.02213614247739315,0.01906312257051468,0.19046775996685028,0.7254787683486938,1
baseline,43,large,9192,0,0.002234232146292925,0.04726766422390938,0.007651805877685547,0.010851619765162468,0.8838224411010742,0
baseline,43,large,849,0,5.9319812862668186e-05,0.007701935712248087,0.037952154874801636,0.07744985073804855,0.922569751739502,0
baseline,43,medium,3003,3,0.0020436637569218874,0.04520690068602562,0.12088646739721298,0.5730648040771484,0.4649398922920227,1
baseline,43,large,3003,0,0.003374206367880106,0.058087918907403946,0.03645029664039612,0.09810203313827515,0.7128114700317383,1
baseline,43,large,3003,2,0.014807363972067833,0.12168551236391068,0.06427721679210663,0.3274894952774048,0.21987596154212952,1
baseline,43,large,3003,1,0.0033266362734138966,0.057677000761032104,0.08478754758834839,0.2411857545375824,0.6644026637077332,1
baseline,43,large,7900,1,0.0001749523653415963,0.013226956129074097,0.036549508571624756,0.036910898983478546,0.9568169713020325,0
baseline,43,large,7900,0,0.00021882279543206096,0.014792660251259804,0.0677027702331543,0.1782444715499878,0.8442078232765198,0
baseline,43,medium,8095,0,0.0002999515854753554,0.01731911115348339,0.11388389021158218,0.5637256503105164,0.5067350268363953,0
baseline,43,large,8095,1,3.2546547572565032e-06,0.0018040661234408617,0.03294369578361511,0.09542478621006012,0.9057778120040894,0
baseline,43,large,3781,1,0.001373529201373458,0.03706115484237671,0.020685017108917236,0.026570536196231842,0.8596809506416321,1
baseline,43,large,3781,0,0.0015309045556932688,0.03912677615880966,0.06172531843185425,0.0992143377661705,0.8541349172592163,1
baseline,43,medium,3781,2,3.031839878531173e-05,0.005506214685738087,0.049781784415245056,0.45015662908554077,0.6748173236846924,1
baseline,43,large,5588,0,0.00016144616529345512,0.012706146575510502,0.017577126622200012,0.07457845658063889,0.8579197525978088,1
baseline,43,large,8628,0,0.00044820253970101476,0.02117079496383667,0.08657802641391754,0.2911265194416046,0.7503430843353271,0
baseline,43,medium,8628,1,0.004664870444685221,0.06829985976219177,0.05716682970523834,0.33388081192970276,0.33215925097465515,0
baseline,43,large,8628,2,0.002455869223922491,0.04955672845244408,0.10608571767807007,0.14290861785411835,0.8163459300994873,0
